,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,7.8,1962,1954-1963,-22.2,1956,1954-1963
1,1,2,,,5.6,1962,1954-1963,-28.9,1960,1954-1963
2,1,3,,,6.1,1958,1954-1963,-33.9,1960,1954-1963
3,1,4,,,7.8,1963,1954-1963,-27.8,1959,1954-1963
4,1,5,,,8.3,1962,1954-1963,-29.4,1959,1954-1963
5,1,6,,,10.6,1963,1954-1963,-25.6,1959,1954-1963
6,1,7,,,10.6,1958,1954-1963,-26.7,1959,1954-1963
7,1,8,,,7.8,1958,1954-1963,-29.4,1957,1954-1963
8,1,9,,,4.4,1958,1954-1963,-31.1,1962,1954-1963
9,1,10,,,6.1,1961,1954-1963,-32.2,1963,1954-1963
10,1,11,,,9.4,1961,1954-1963,-34.4,1963,1954-1963
11,1,12,,,3.3,1961,1954-1963,-30.6,1957,1954-1962
12,1,13,,,3.3,1961,1954-1963,-36.7,1957,1954-1963
13,1,14,,,8.9,1961,1954-1963,-28.3,1954,1954-1963
14,1,15,,,7.8,1961,1954-1963,-35.6,1954,1954-1963
15,1,16,,,3.3,1958,1954-1963,-43.9,1954,1954-1963
16,1,17,,,3.3,1958,1954-1962,-38.9,1954,1954-1962
17,1,18,,,1.7,1963,1954-1963,-35.0,1963,1954-1963
18,1,19,,,3.9,1963,1954-1963,-34.4,1954,1954-1963
19,1,20,,,5.6,1963,1954-1963,-41.7,1954,1954-1963
20,1,21,,,1.1,1958,1954-1963,-33.9,1954,1954-1963
21,1,22,,,2.2,1955,1954-1962,-36.1,1957,1954-1963
22,1,23,,,4.4,1962,1954-1962,-34.4,1954,1954-1963
23,1,24,,,2.8,1962,1954-1962,-40.0,1954,1954-1963
24,1,25,,,3.9,1962,1954-1962,-37.8,1954,1954-1963
25,1,26,,,2.8,1955,1954-1962,-32.8,1954,1954-1963
26,1,27,,,6.7,1962,1954-1962,-37.8,1954,1954-1962
27,1,28,,,8.3,1962,1954-1962,-30.6,1954,1954-1963
28,1,29,,,7.2,1960,1954-1962,-31.7,1956,1954-1963
29,1,30,,,7.2,1954,1954-1962,-37.2,1956,1954-1963
30,1,31,,,9.4,1962,1954-1962,-32.2,1956,1954-1963
31,2,1,,,12.2,1962,1954-1962,-31.7,1957,1954-1963
32,2,2,,,10.0,1954,1954-1962,-28.9,1963,1954-1963
33,2,3,,,8.9,1954,1954-1962,-23.9,1963,1954-1963
34,2,4,,,8.9,1954,1954-1962,-25.0,1957,1954-1962
35,2,5,,,10.0,1954,1954-1962,-31.7,1957,1954-1963
36,2,6,,,11.1,1961,1954-1962,-26.1,1958,1954-1963
37,2,7,,,10.0,1954,1954-1962,-33.3,1959,1954-1963
38,2,8,,,16.1,1954,1954-1962,-33.9,1959,1954-1963
39,2,9,,,2.8,1961,1954-1962,-32.2,1959,1954-1963
40,2,10,,,5.0,1961,1954-1962,-28.3,1959,1954-1963
