,month,day,T_high_avg,T_low_avg,T_max,T_max_year,period_T_high,T_min,T_min_year,period_T_low
0,1,1,,,-3.3,1958,1957-1959,-23.3,1959,1957-1959
1,1,2,,,-2.8,1958,1957-1959,-27.8,1959,1957-1959
2,1,3,,,-0.6,1958,1957-1959,-26.7,1959,1957-1959
3,1,4,,,1.7,1958,1957-1959,-27.8,1959,1957-1959
4,1,5,,,0.6,1958,1957-1959,-27.2,1959,1957-1959
5,1,6,,,-0.6,1958,1957-1959,-22.2,1959,1957-1959
6,1,7,,,7.2,1958,1957-1959,-13.3,1959,1957-1959
7,1,8,,,9.4,1958,1957-1959,-26.7,1957,1957-1959
8,1,9,,,5.0,1958,1957-1959,-31.1,1957,1957-1959
9,1,10,,,8.3,1959,1957-1959,-29.4,1957,1957-1959
10,1,11,,,6.7,1958,1957-1959,-23.9,1957,1957-1959
11,1,12,,,4.4,1959,1957-1959,-24.4,1957,1957-1959
12,1,13,,,6.1,1959,1957-1959,-31.1,1957,1957-1959
13,1,14,,,-1.1,1958,1957-1959,-24.4,1957,1957-1959
14,1,15,,,2.2,1958,1957-1959,-24.4,1957,1957-1959
15,1,16,,,4.4,1958,1957-1959,-25.6,1957,1957-1959
16,1,17,,,7.8,1958,1957-1959,-11.7,1957,1957-1959
17,1,18,,,-2.2,1958,1957-1959,-11.1,1957,1957-1959
18,1,19,,,-4.4,1958,1957-1959,-21.1,1959,1957-1959
19,1,20,,,2.2,1958,1957-1959,-25.6,1959,1957-1959
20,1,21,,,4.4,1958,1957-1959,-25.6,1957,1957-1959
21,1,22,,,-6.1,1958,1957-1959,-27.8,1959,1957-1959
22,1,23,,,2.2,1958,1957-1959,-32.8,1957,1957-1959
23,1,24,,,3.9,1958,1957-1959,-35.0,1957,1957-1959
24,1,25,,,-5.0,1958,1957-1959,-33.9,1957,1957-1959
25,1,26,,,-5.0,1958,1957-1959,-21.1,1959,1957-1959
26,1,27,,,-3.3,1959,1957-1959,-18.9,1957,1957-1959
27,1,28,,,0.6,1958,1957-1959,-28.3,1957,1957-1959
28,1,29,,,-3.9,1958,1957-1959,-34.4,1957,1957-1959
29,1,30,,,-7.8,1958,1957-1959,-33.9,1959,1957-1959
30,1,31,,,-7.2,1958,1957-1959,-35.6,1959,1957-1959
31,2,1,,,-9.4,1958,1957-1959,-32.2,1959,1957-1959
32,2,2,,,1.1,1959,1957-1959,-28.3,1957,1957-1959
33,2,3,,,-1.1,1959,1957-1959,-18.9,1957,1957-1959
